	BN2_C	BN2_H	BN2_W	time_cost
424	608.0	14.0	14.0	684.0
425	640.0	14.0	14.0	699.0
426	672.0	14.0	14.0	754.0
427	704.0	14.0	14.0	752.0
428	736.0	14.0	14.0	794.0
429	768.0	14.0	14.0	883.0
430	800.0	14.0	14.0	916.0
431	832.0	14.0	14.0	873.0
432	864.0	14.0	14.0	948.0
433	896.0	14.0	14.0	975.0
434	928.0	14.0	14.0	1041.0
435	960.0	14.0	14.0	1015.0
436	992.0	14.0	14.0	1054.0
437	1024.0	14.0	14.0	1065.0
438	512.0	7.0	7.0	188.0
439	544.0	7.0	7.0	188.0
440	576.0	7.0	7.0	193.0
441	608.0	7.0	7.0	208.0
442	640.0	7.0	7.0	215.0
443	672.0	7.0	7.0	220.0
444	704.0	7.0	7.0	224.0
445	736.0	7.0	7.0	225.0
446	768.0	7.0	7.0	236.0
447	800.0	7.0	7.0	242.0
448	832.0	7.0	7.0	239.0
449	864.0	7.0	7.0	260.0
450	896.0	7.0	7.0	248.0
451	928.0	7.0	7.0	274.0
452	960.0	7.0	7.0	272.0
453	992.0	7.0	7.0	279.0
454	7.0	7.0	1024.0	310.0
455	64.0	56.0	56.0	1118.0
456	96.0	56.0	56.0	1774.0
457	128.0	56.0	56.0	2302.0
458	160.0	56.0	56.0	2892.0
459	192.0	56.0	56.0	3462.0
460	224.0	56.0	56.0	3972.0
461	256.0	56.0	56.0	4557.0
462	128.0	28.0	28.0	548.0
463	160.0	28.0	28.0	685.0
464	192.0	28.0	28.0	767.0
465	224.0	28.0	28.0	974.0
466	128.0	28.0	28.0	542.0
467	256.0	28.0	28.0	1084.0
468	288.0	28.0	28.0	1194.0
469	320.0	28.0	28.0	1351.0
470	352.0	28.0	28.0	1486.0
471	384.0	28.0	28.0	1588.0
472	416.0	28.0	28.0	1797.0
473	448.0	28.0	28.0	1885.0
