	BN2_C	BN2_H	BN2_W	time_cost
171	576.0	14.0	14.0	452.0
172	608.0	14.0	14.0	539.0
173	640.0	14.0	14.0	522.0
174	672.0	14.0	14.0	571.0
175	704.0	14.0	14.0	589.0
176	736.0	14.0	14.0	630.0
177	768.0	14.0	14.0	654.0
178	800.0	14.0	14.0	635.0
179	832.0	14.0	14.0	659.0
180	864.0	14.0	14.0	720.0
181	896.0	14.0	14.0	779.0
182	928.0	14.0	14.0	774.0
183	960.0	14.0	14.0	813.0
184	992.0	14.0	14.0	817.0
185	1024.0	14.0	14.0	837.0
186	512.0	7.0	7.0	143.0
187	544.0	7.0	7.0	139.0
188	576.0	7.0	7.0	134.0
189	608.0	7.0	7.0	152.0
190	640.0	7.0	7.0	156.0
191	672.0	7.0	7.0	172.0
192	704.0	7.0	7.0	175.0
193	736.0	7.0	7.0	170.0
194	768.0	7.0	7.0	175.0
195	800.0	7.0	7.0	178.0
196	832.0	7.0	7.0	181.0
197	864.0	7.0	7.0	192.0
198	896.0	7.0	7.0	192.0
199	928.0	7.0	7.0	194.0
200	960.0	7.0	7.0	192.0
201	992.0	7.0	7.0	210.0
202	7.0	7.0	1024.0	221.0
203	64.0	56.0	56.0	850.0
204	96.0	56.0	56.0	1390.0
205	128.0	56.0	56.0	1797.0
