	trunc_coeff	time_cost
583	25088.0	410.0
584	25088.0	412.0
585	25088.0	411.0
586	25088.0	445.0
587	25088.0	400.0
588	25088.0	1083.0
589	25088.0	391.0
590	25088.0	380.0
591	25088.0	413.0
592	50176.0	1427.0
593	6272.0	193.0
594	6272.0	193.0
595	6272.0	162.0
596	6272.0	182.0
597	6272.0	193.0
598	6272.0	187.0
599	6272.0	177.0
600	6272.0	202.0
601	6272.0	198.0
602	6272.0	204.0
603	6272.0	192.0
604	6272.0	185.0
605	6272.0	901.0
606	6272.0	197.0
607	6272.0	197.0
608	6272.0	204.0
609	6272.0	205.0
610	6272.0	198.0
611	6272.0	176.0
612	6272.0	176.0
613	6272.0	201.0
614	6272.0	175.0
615	6272.0	192.0
616	6272.0	197.0
617	25088.0	370.0
618	1568.0	86.0
619	1568.0	104.0
620	1568.0	111.0
621	1568.0	95.0
622	1568.0	108.0
623	1568.0	96.0
624	1568.0	97.0
625	1568.0	111.0
626	1568.0	109.0
627	1568.0	113.0
628	1568.0	100.0
629	1568.0	105.0
630	1568.0	111.0
631	1568.0	114.0
632	1568.0	109.0
633	1568.0	111.0
634	100352.0	1828.0
635	100352.0	1222.0
636	100352.0	1976.0
637	100352.0	2004.0
638	100352.0	1958.0
639	100352.0	1844.0
640	100352.0	2015.0
641	25088.0	408.0
642	25088.0	417.0
643	25088.0	410.0
644	100352.0	1155.0
645	25088.0	417.0
646	25088.0	417.0
647	25088.0	383.0
648	25088.0	418.0
649	25088.0	387.0
650	25088.0	1142.0
651	25088.0	416.0
652	25088.0	411.0
653	25088.0	421.0
654	50176.0	1646.0
655	6272.0	200.0
656	6272.0	197.0
657	6272.0	202.0
658	6272.0	162.0
659	6272.0	139.0
660	6272.0	198.0
661	6272.0	166.0
662	6272.0	160.0
663	6272.0	195.0
664	6272.0	200.0
665	6272.0	174.0
666	6272.0	161.0
667	6272.0	985.0
668	6272.0	202.0
669	6272.0	200.0
670	6272.0	200.0
671	6272.0	198.0
672	6272.0	186.0
673	6272.0	151.0
674	6272.0	153.0
675	6272.0	183.0
676	6272.0	193.0
677	6272.0	180.0
678	6272.0	202.0
679	25088.0	441.0
680	1568.0	110.0
681	1568.0	107.0
682	1568.0	107.0
683	1568.0	112.0
684	1568.0	106.0
685	1568.0	108.0
686	1568.0	112.0
687	1568.0	107.0
688	1568.0	88.0
689	1568.0	92.0
690	1568.0	116.0
691	1568.0	105.0
692	1568.0	92.0
693	1568.0	112.0
694	1568.0	112.0
695	1568.0	113.0
696	100352.0	1946.0
697	100352.0	1164.0
698	100352.0	1877.0
699	100352.0	1861.0
700	100352.0	1986.0
701	100352.0	1925.0
702	100352.0	1949.0
703	25088.0	415.0
704	25088.0	485.0
705	25088.0	403.0
706	100352.0	1193.0
707	25088.0	419.0
708	25088.0	420.0
709	25088.0	324.0
710	25088.0	408.0
711	25088.0	402.0
712	25088.0	1087.0
713	25088.0	408.0
714	25088.0	413.0
715	25088.0	473.0
716	50176.0	1275.0
