	conv_N	conv_H	conv_W	conv_CI	conv_FH	conv_FW	conv_CO	conv_zPadHLeft	conv_zPadHRight	conv_zPadWLeft	conv_zPadWRight	conv_strideH	conv_strideW	time_cost
4213	1.0	12.0	12.0	64.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	3097.0
4214	1.0	12.0	12.0	1024.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	457.0
4215	1.0	224.0	224.0	3.0	3.0	3.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	2225.0
4216	1.0	224.0	224.0	16.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	852.0
4217	1.0	112.0	112.0	16.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	999.0
4218	1.0	53.0	53.0	16.0	7.0	7.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1738.0
4219	1.0	47.0	47.0	128.0	5.0	5.0	128.0	2.0	2.0	2.0	2.0	2.0	2.0	7030.0
4220	1.0	24.0	24.0	128.0	5.0	5.0	128.0	2.0	1.0	2.0	1.0	2.0	2.0	1660.0
4221	1.0	12.0	12.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	193.0
4222	1.0	12.0	12.0	32.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	225.0
4223	1.0	12.0	12.0	64.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	3023.0
4224	1.0	12.0	12.0	1024.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	461.0
4225	1.0	224.0	224.0	3.0	3.0	3.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	2283.0
4226	1.0	224.0	224.0	16.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	866.0
4227	1.0	112.0	112.0	16.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	981.0
4228	1.0	53.0	53.0	16.0	7.0	7.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1769.0
4229	1.0	47.0	47.0	128.0	5.0	5.0	128.0	2.0	2.0	2.0	2.0	2.0	2.0	6986.0
4230	1.0	24.0	24.0	128.0	5.0	5.0	128.0	2.0	1.0	2.0	1.0	2.0	2.0	1697.0
4231	1.0	12.0	12.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	174.0
4232	1.0	12.0	12.0	32.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	227.0
4233	1.0	12.0	12.0	64.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	3075.0
4234	1.0	12.0	12.0	1024.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	445.0
4235	1.0	224.0	224.0	3.0	3.0	3.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	2164.0
4236	1.0	224.0	224.0	16.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	818.0
4237	1.0	112.0	112.0	16.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	975.0
4238	1.0	53.0	53.0	16.0	7.0	7.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1847.0
4239	1.0	47.0	47.0	128.0	5.0	5.0	128.0	2.0	2.0	2.0	2.0	2.0	2.0	7031.0
4240	1.0	24.0	24.0	128.0	5.0	5.0	128.0	2.0	1.0	2.0	1.0	2.0	2.0	1678.0
4241	1.0	12.0	12.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	154.0
4242	1.0	12.0	12.0	32.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	213.0
4243	1.0	12.0	12.0	64.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	3076.0
4244	1.0	12.0	12.0	1024.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	466.0
4245	1.0	224.0	224.0	3.0	3.0	3.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	2190.0
4246	1.0	224.0	224.0	16.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	816.0
4247	1.0	112.0	112.0	16.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	889.0
4248	1.0	53.0	53.0	16.0	7.0	7.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1703.0
4249	1.0	47.0	47.0	128.0	5.0	5.0	128.0	2.0	2.0	2.0	2.0	2.0	2.0	6998.0
4250	1.0	24.0	24.0	128.0	5.0	5.0	128.0	2.0	1.0	2.0	1.0	2.0	2.0	1695.0
4251	1.0	12.0	12.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	181.0
4252	1.0	12.0	12.0	32.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	221.0
4253	1.0	12.0	12.0	64.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	3187.0
4254	1.0	12.0	12.0	1024.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	460.0
4255	1.0	224.0	224.0	3.0	3.0	3.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	2265.0
4256	1.0	224.0	224.0	16.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	846.0
4257	1.0	112.0	112.0	16.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	915.0
4258	1.0	53.0	53.0	16.0	7.0	7.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1764.0
4259	1.0	47.0	47.0	128.0	5.0	5.0	128.0	2.0	2.0	2.0	2.0	2.0	2.0	7100.0
4260	1.0	24.0	24.0	128.0	5.0	5.0	128.0	2.0	1.0	2.0	1.0	2.0	2.0	1747.0
4261	1.0	12.0	12.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	178.0
4262	1.0	12.0	12.0	32.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	232.0
4263	1.0	12.0	12.0	64.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	3059.0
4264	1.0	12.0	12.0	1024.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	452.0
4265	1.0	224.0	224.0	3.0	3.0	3.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	2156.0
4266	1.0	224.0	224.0	16.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	865.0
4267	1.0	112.0	112.0	16.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	972.0
4268	1.0	53.0	53.0	16.0	7.0	7.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1693.0
4269	1.0	47.0	47.0	128.0	5.0	5.0	128.0	2.0	2.0	2.0	2.0	2.0	2.0	7066.0
4270	1.0	24.0	24.0	128.0	5.0	5.0	128.0	2.0	1.0	2.0	1.0	2.0	2.0	1692.0
4271	1.0	12.0	12.0	128.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	160.0
4272	1.0	12.0	12.0	32.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	229.0
4273	1.0	12.0	12.0	64.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	1.0	1.0	3076.0
4274	1.0	12.0	12.0	1024.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	431.0
4275	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1697.0
4276	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2120.0
4277	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2569.0
4278	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1407.0
4279	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1237.0
4280	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	2026.0
4281	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	1054.0
4282	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	171.0
4283	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1853.0
4284	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2625.0
4285	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1522.0
4286	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2145.0
4287	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2502.0
4288	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1391.0
4289	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1214.0
4290	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	2017.0
4291	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	1062.0
4292	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	173.0
4293	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1903.0
4294	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2695.0
4295	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1520.0
4296	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2186.0
4297	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2401.0
4298	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1415.0
4299	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1253.0
4300	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	2021.0
4301	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	978.0
4302	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	175.0
4303	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1861.0
4304	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2646.0
4305	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1418.0
4306	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2173.0
4307	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2489.0
4308	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1378.0
4309	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1203.0
4310	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1952.0
4311	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	983.0
4312	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	188.0
4313	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1859.0
4314	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2685.0
4315	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1426.0
4316	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2217.0
4317	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2477.0
4318	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1393.0
4319	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1321.0
4320	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	2018.0
4321	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	992.0
4322	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	189.0
4323	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1907.0
4324	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2689.0
4325	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1651.0
4326	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2227.0
4327	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2582.0
4328	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1343.0
4329	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1255.0
4330	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	2060.0
4331	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	986.0
4332	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	173.0
4333	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1876.0
4334	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2662.0
4335	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1498.0
4336	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2226.0
4337	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2471.0
4338	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1344.0
4339	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1247.0
4340	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1997.0
4341	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	998.0
4342	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	190.0
4343	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1911.0
4344	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2777.0
4345	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1413.0
4346	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2130.0
4347	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2541.0
4348	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1392.0
4349	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1226.0
4350	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	2002.0
4351	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	1026.0
4352	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	196.0
4353	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1908.0
4354	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2670.0
4355	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1482.0
4356	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2183.0
4357	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2577.0
4358	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1370.0
4359	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1214.0
4360	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1971.0
4361	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	974.0
4362	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	185.0
4363	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1893.0
4364	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2612.0
4365	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1432.0
4366	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2369.0
4367	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2515.0
4368	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1299.0
4369	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1257.0
4370	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1993.0
4371	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	974.0
4372	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	194.0
4373	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1907.0
4374	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2695.0
4375	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1552.0
4376	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2173.0
4377	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2471.0
4378	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1357.0
4379	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1249.0
4380	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	2006.0
4381	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	982.0
4382	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	187.0
4383	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1862.0
4384	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2654.0
4385	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1515.0
4386	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2121.0
4387	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2549.0
4388	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1354.0
4389	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1288.0
4390	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1962.0
4391	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	993.0
4392	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	202.0
4393	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1895.0
4394	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2594.0
4395	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1443.0
4396	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2270.0
4397	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2506.0
4398	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1413.0
4399	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1270.0
4400	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	2004.0
4401	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	1007.0
4402	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	170.0
4403	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1893.0
4404	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2745.0
4405	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1482.0
4406	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2139.0
4407	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2528.0
4408	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1398.0
4409	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1304.0
4410	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1969.0
4411	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	959.0
4412	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	193.0
4413	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1873.0
4414	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2632.0
4415	1.0	224.0	224.0	3.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	1525.0
4416	1.0	112.0	112.0	16.0	5.0	5.0	32.0	2.0	2.0	2.0	2.0	1.0	1.0	2168.0
4417	1.0	112.0	112.0	32.0	3.0	3.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	2478.0
4418	1.0	55.0	55.0	32.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	2.0	2.0	1334.0
4419	1.0	28.0	28.0	256.0	5.0	5.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	1262.0
4420	1.0	24.0	24.0	32.0	3.0	3.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	2011.0
4421	1.0	11.0	11.0	512.0	7.0	7.0	32.0	3.0	3.0	3.0	3.0	1.0	1.0	999.0
4422	1.0	11.0	11.0	32.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	169.0
4423	1.0	11.0	11.0	64.0	5.0	5.0	512.0	2.0	2.0	2.0	2.0	2.0	2.0	1865.0
4424	1.0	6.0	6.0	512.0	1.0	1.0	1024.0	0.0	0.0	0.0	0.0	2.0	2.0	2655.0
4425	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	438.0
4426	1.0	56.0	56.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	179.0
4427	1.0	5.0	5.0	32.0	5.0	5.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	1260.0
4428	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	444.0
4429	1.0	56.0	56.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	165.0
4430	1.0	5.0	5.0	32.0	5.0	5.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	1241.0
4431	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	411.0
4432	1.0	56.0	56.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	163.0
4433	1.0	5.0	5.0	32.0	5.0	5.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	1215.0
4434	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	400.0
4435	1.0	56.0	56.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	174.0
4436	1.0	5.0	5.0	32.0	5.0	5.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	1216.0
4437	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	472.0
4438	1.0	56.0	56.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	176.0
4439	1.0	5.0	5.0	32.0	5.0	5.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	1225.0
4440	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	429.0
4441	1.0	56.0	56.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	154.0
4442	1.0	5.0	5.0	32.0	5.0	5.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	1266.0
4443	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	343.0
4444	1.0	56.0	56.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	181.0
