	BN2_C	BN2_H	BN2_W	time_cost
816	832.0	14.0	14.0	301.0
817	864.0	14.0	14.0	304.0
818	896.0	14.0	14.0	276.0
819	928.0	14.0	14.0	344.0
820	960.0	14.0	14.0	298.0
821	992.0	14.0	14.0	349.0
822	1024.0	14.0	14.0	403.0
823	512.0	7.0	7.0	61.0
824	544.0	7.0	7.0	58.0
825	576.0	7.0	7.0	49.0
826	608.0	7.0	7.0	71.0
827	640.0	7.0	7.0	69.0
828	672.0	7.0	7.0	68.0
829	704.0	7.0	7.0	67.0
830	736.0	7.0	7.0	74.0
831	768.0	7.0	7.0	90.0
832	800.0	7.0	7.0	89.0
833	832.0	7.0	7.0	85.0
834	864.0	7.0	7.0	90.0
835	896.0	7.0	7.0	85.0
836	928.0	7.0	7.0	91.0
837	960.0	7.0	7.0	92.0
838	992.0	7.0	7.0	89.0
839	7.0	7.0	1024.0	88.0
840	64.0	56.0	56.0	414.0
841	96.0	56.0	56.0	564.0
842	128.0	56.0	56.0	825.0
843	160.0	56.0	56.0	899.0
844	192.0	56.0	56.0	1077.0
845	224.0	56.0	56.0	1470.0
846	256.0	56.0	56.0	1481.0
847	128.0	28.0	28.0	186.0
848	160.0	28.0	28.0	231.0
849	192.0	28.0	28.0	328.0
850	224.0	28.0	28.0	389.0
851	128.0	28.0	28.0	174.0
852	256.0	28.0	28.0	410.0
853	288.0	28.0	28.0	411.0
854	320.0	28.0	28.0	487.0
855	352.0	28.0	28.0	595.0
856	384.0	28.0	28.0	573.0
857	416.0	28.0	28.0	598.0
858	448.0	28.0	28.0	833.0
859	480.0	28.0	28.0	753.0
860	512.0	28.0	28.0	860.0
861	256.0	14.0	14.0	104.0
862	288.0	14.0	14.0	110.0
863	320.0	14.0	14.0	120.0
864	352.0	14.0	14.0	124.0
865	384.0	14.0	14.0	137.0
866	416.0	14.0	14.0	159.0
867	448.0	14.0	14.0	177.0
868	480.0	14.0	14.0	178.0
869	512.0	14.0	14.0	175.0
870	544.0	14.0	14.0	210.0
871	576.0	14.0	14.0	219.0
872	608.0	14.0	14.0	187.0
873	640.0	14.0	14.0	248.0
874	672.0	14.0	14.0	273.0
875	704.0	14.0	14.0	240.0
876	736.0	14.0	14.0	283.0
877	768.0	14.0	14.0	317.0
878	800.0	14.0	14.0	277.0
879	832.0	14.0	14.0	323.0
880	864.0	14.0	14.0	318.0
881	896.0	14.0	14.0	342.0
882	928.0	14.0	14.0	315.0
883	960.0	14.0	14.0	446.0
884	992.0	14.0	14.0	373.0
885	1024.0	14.0	14.0	375.0
886	512.0	7.0	7.0	54.0
887	544.0	7.0	7.0	65.0
888	576.0	7.0	7.0	51.0
889	608.0	7.0	7.0	71.0
890	640.0	7.0	7.0	59.0
891	672.0	7.0	7.0	89.0
892	704.0	7.0	7.0	65.0
893	736.0	7.0	7.0	69.0
894	768.0	7.0	7.0	73.0
895	800.0	7.0	7.0	88.0
896	832.0	7.0	7.0	75.0
897	864.0	7.0	7.0	89.0
898	896.0	7.0	7.0	96.0
899	928.0	7.0	7.0	84.0
900	960.0	7.0	7.0	101.0
901	992.0	7.0	7.0	108.0
902	7.0	7.0	1024.0	99.0
903	64.0	56.0	56.0	413.0
904	96.0	56.0	56.0	561.0
905	128.0	56.0	56.0	902.0
906	160.0	56.0	56.0	951.0
907	192.0	56.0	56.0	1088.0
908	224.0	56.0	56.0	1255.0
909	256.0	56.0	56.0	1497.0
910	128.0	28.0	28.0	176.0
911	160.0	28.0	28.0	208.0
912	192.0	28.0	28.0	307.0
913	224.0	28.0	28.0	395.0
914	128.0	28.0	28.0	169.0
915	256.0	28.0	28.0	386.0
916	288.0	28.0	28.0	435.0
917	320.0	28.0	28.0	522.0
918	352.0	28.0	28.0	505.0
919	384.0	28.0	28.0	518.0
920	416.0	28.0	28.0	555.0
